DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,13.0,13,20.0,,,,,+1 Lap,0.0,54.0,2018,21,Abu Dhabi Grand Prix,Yas Marina,2018-11-25,20.0,13.0,7.0,11,True,False,400.0,8000.0,2.995732273553991,4.47213595499958,0,0,0,0,1,dirty,0,10.0,14.6,15.666666666666666,16.8,12.0,18.0,0.0,2.2,100.0,100.0,0.0,0.0,7.0,40.0,5.722619047619048,-0.7166666666666668,2.1540659228538015,16.175,14.95,1.2250000000000014,15.666666666666666,1.6666666666666667,14.6,2.2,0.8,20.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.2,0.6,0.0,12.0,2.1354156504062622,-0.31666666666666643,6.0,16.2,14.35,2.0,1.9499999999999993,21,1.0,0,0,1,0,1,0,0,1,0,377.0,0,100.0,33.33333333333333,1.75,2.866057521105554,8.214285714285714,0.8243836659816525,60.0,75.0,86.51722426516386,5.281,16,permanent,medium,2,1173,2009,5,84,anticlockwise,0,0,0,0,0,1,1730.3444853032772,20.0,0.0,8.214285714285714,0.0,0,0,0,0.0,24.50000000000003,-5.886904761904763,60.0,0,1.6428571428571428,-0.0,0.0,0
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,14.0,14,18.0,,,,,+1 Lap,0.0,54.0,2018,21,Abu Dhabi Grand Prix,Yas Marina,2018-11-25,18.0,14.0,4.0,11,True,False,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,14.0,14.0,15.8,8.0,20.0,4.0,1.8,100.0,100.0,0.0,0.0,62.0,41.0,3.864692218350754,-1.2682926829268286,4.242640687119285,14.317073170731707,12.731707317073171,1.5853658536585353,14.0,3.3333333333333335,14.0,1.8,0.6,20.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,12.8,4.4,4.0,8.0,2.9257477676655586,1.8000000000000007,12.0,15.8,12.8,-3.0,-1.2682926829268286,21,1.0,0,0,1,0,1,0,0,1,0,371.0,0,100.0,33.33333333333333,1.75,2.866057521105554,8.214285714285714,0.8243836659816525,60.0,75.0,86.51722426516386,5.281,16,permanent,medium,2,1173,2009,5,84,anticlockwise,0,0,0,0,0,1,1557.3100367729494,18.0,0.0,8.214285714285714,0.0,0,0,0,0.0,28.536585365853636,-10.418118466898948,60.0,0,1.6428571428571428,0.0,0.0,0
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,2.0,2,3.0,,,,0 days 00:00:02.581000,Finished,18.0,55.0,2018,21,Abu Dhabi Grand Prix,Yas Marina,2018-11-25,3.0,2.0,1.0,11,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,3.6,4.0,4.2,2.0,6.0,68.0,0.6,0.0,100.0,6.0,23.0,553.0,2.0,-7.152380952380953,0.6500000000000004,1.3564659966250538,3.3,4.65,-1.3500000000000005,4.0,0.0,3.6,0.6,0.4,20.0,5.0,11.0,0.0,0.0,0.0,10.0,20.0,4.2,0.2,61.0,2.0,1.6,-0.04999999999999982,302.0,2.85,3.95,17.0,2.6500000000000004,21,1.0,0,0,1,0,1,0,0,1,0,81.0,0,100.0,33.33333333333333,1.75,2.866057521105554,8.214285714285714,0.8243836659816525,60.0,75.0,86.51722426516386,5.281,16,permanent,medium,2,1173,2009,5,84,anticlockwise,0,0,0,0,0,1,259.5516727954916,3.0,0.0,0.0,0.0,0,0,0,0.0,-4.050000000000002,5.339285714285717,0.0,0,1.6428571428571428,-0.0,0.0,0
23,A ALBON,ALB,albon,Toro Rosso,469bff,toro_rosso,Alexander,Albon,Alexander Albon,,,14.0,14,13.0,,,,,+1 Lap,0.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,13.0,14.0,-1.0,3,True,False,169.0,2197.0,2.5649493574615367,3.605551275463989,0,0,0,0,1,clean,1,7.0,12.4,12.666666666666666,14.6,10.0,16.0,1.0,2.2,100.0,100.0,0.0,0.0,1.0,43.0,5.102777777777778,1.1240310077519382,2.0591260281974,15.0,10.0,5.0,12.666666666666666,3.3333333333333335,12.4,2.2,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,785.4955091864941,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,65.0,6.776723786209711,50.0,0,0.0,0.0,6.028947368421052,0
77,V BOTTAS,BOT,bottas,Mercedes,00d2be,mercedes,Valtteri,Bottas,Valtteri Bottas,,,1.0,1,2.0,,,,0 days 01:25:27.325000,Finished,26.0,58.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,2.0,1.0,1.0,3,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,3.4,3.6666666666666665,2.4,1.0,5.0,80.0,-1.0,10.0,0.0,0.0,0.0,0.0,2.0,-9.897222222222222,0.1904761904761907,1.9595917942265426,0.0,0.0,0.0,3.6666666666666665,-1.6666666666666667,3.4,-1.0,0.0,21.0,0.0,8.0,0.0,0.0,1.0,8.0,8.0,4.4,-1.4,58.0,2.0,1.2,0.0952380952380949,0.0,0.0,0.0,1.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,120.84546295176833,0.0,0.0,0.0,0.8817226281435071,0,1,0,0.0,0.0,1.148370927318297,5.0,0,1.266078947368421,0.0,6.028947368421052,0
10,P GASLY,GAS,gasly,Red Bull,1e41ff,red_bull,Pierre,Gasly,Pierre Gasly,,,11.0,11,17.0,,,,,+1 Lap,0.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,17.0,11.0,6.0,3,True,False,289.0,4913.0,2.833213344056216,4.123105625617661,0,0,0,0,1,clean,1,9.0,3.2,3.3333333333333335,6.2,2.0,4.0,72.0,3.0,20.0,100.0,0.0,1.0,15.0,1.0,-5.897222222222222,4.2015503875969,0.7483314773547882,4.0,3.0,1.0,3.3333333333333335,1.6666666666666667,3.2,3.0,0.2,21.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,12.4,2.0,1.0,10.0,2.0591260281974,-0.14285714285714235,0.0,0.0,0.0,-8.0,-8.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,1027.1864350900307,0.0,0.0,6.028947368421052,0.0,0,0,0,0.0,17.0,25.33092615259078,10.0,0,1.266078947368421,-0.0,6.028947368421052,0
99,A GIOVINAZZI,GIO,giovinazzi,Alfa Romeo,9b0000,alfa,Antonio,Giovinazzi,Antonio Giovinazzi,,,15.0,15,14.0,,,,,+1 Lap,0.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,14.0,15.0,-1.0,3,True,False,196.0,2744.0,2.6390573296152584,3.7416573867739413,0,0,0,0,1,dirty,0,7.0,10.0,8.0,10.0,10.0,10.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,1.0,-0.8972222222222221,0.0,0.0,9.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,845.9182406623783,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,14.0,0.0,50.0,0,0.0,0.0,6.028947368421052,0
8,R GROSJEAN,GRO,grosjean,Haas,bd9e57,haas,Romain,Grosjean,Romain Grosjean,,,18.0,R,6.0,,,,,Wheel,0.0,29.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,6.0,18.0,-12.0,3,True,False,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,8.4,8.333333333333334,9.0,6.0,10.0,17.0,0.6,70.0,100.0,0.0,0.0,8.0,43.0,-2.897222222222222,3.503875968992247,1.3564659966250536,7.0,6.0,1.0,8.333333333333334,0.6666666666666666,8.4,0.6,-0.4,21.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,11.6,-2.4,10.0,8.0,4.029888335921977,1.5714285714285712,0.0,0.0,0.0,-12.0,-12.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,362.53638885530495,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,6.0,21.124683802529574,35.0,0,1.266078947368421,0.0,6.028947368421052,0
44,L HAMILTON,HAM,hamilton,Mercedes,00d2be,mercedes,Lewis,Hamilton,Lewis Hamilton,,,2.0,2,1.0,,,,0 days 00:00:20.886000,Finished,18.0,58.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,1.0,2.0,-1.0,3,False,True,1.0,1.0,0.0,1.0,1,1,1,1,0,clean,1,1.0,2.6,2.3333333333333335,1.8,1.0,5.0,96.0,-0.8,10.0,100.0,1.0,1.0,26.0,1.0,-7.897222222222222,1.4573643410852712,1.9595917942265426,2.0,1.0,1.0,2.3333333333333335,-0.6666666666666666,2.6,-0.8,0.0,21.0,11.0,17.0,0.0,0.0,1.0,2.0,2.0,2.0,-0.6,102.0,1.0,1.2649110640673518,0.6190476190476191,0.0,0.0,0.0,-1.0,-1.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,60.42273147588416,0.0,0.0,0.0,0.8817226281435071,1,1,0,0.0,1.0,8.786372909016727,5.0,0,1.266078947368421,0.0,6.028947368421052,0
27,N HULKENBERG,HUL,hulkenberg,Renault,fff500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,7.0,7,11.0,,,,,+1 Lap,6.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,11.0,7.0,4.0,3,True,False,121.0,1331.0,2.3978952727983707,3.3166247903554,0,0,0,0,1,clean,1,6.0,15.2,15.0,11.4,6.0,20.0,8.0,-3.8,70.0,0.0,0.0,0.0,0.0,42.0,-9.897222222222222,-3.928571428571429,5.418486873657627,0.0,0.0,0.0,15.0,-3.6666666666666665,15.2,-3.8,0.2,21.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,14.0,-3.4,16.0,6.0,6.54217089351845,-3.1428571428571423,0.0,0.0,0.0,12.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,664.6500462347258,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,0.0,-23.685150375939852,35.0,0,1.266078947368421,-0.0,6.028947368421052,0
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas,bd9e57,haas,Kevin,Magnussen,Kevin Magnussen,,,6.0,6,7.0,,,,0 days 00:01:27.156000,Finished,8.0,58.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,7.0,6.0,1.0,3,False,True,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,10.4,9.333333333333334,11.2,8.0,16.0,9.0,0.8,70.0,0.0,0.0,0.0,0.0,42.0,-9.897222222222222,2.6428571428571423,2.870540018881465,0.0,0.0,0.0,9.333333333333334,0.6666666666666666,10.4,0.8,-1.2,21.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,14.8,-2.2,3.0,9.0,4.707440918375928,0.04761904761904745,0.0,0.0,0.0,12.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,422.9591203311891,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,0.0,15.933646616541349,35.0,0,1.266078947368421,0.0,6.028947368421052,0
88,R KUBICA,KUB,kubica,Williams,ffffff,williams,Robert,Kubica,Robert Kubica,,,17.0,17,20.0,,,,,+3 Laps,0.0,55.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,20.0,17.0,3.0,3,True,False,400.0,8000.0,2.995732273553991,4.47213595499958,0,0,0,0,1,dirty,0,10.0,15.6,14.666666666666666,18.2,13.0,18.0,0.0,2.6,100.0,100.0,0.0,0.0,0.0,43.0,9.102777777777778,0.2635658914728687,1.624807680927192,19.0,16.0,3.0,14.666666666666666,4.666666666666667,15.6,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,1208.4546295176833,0.0,0.0,6.028947368421052,0.0,0,0,0,0.0,60.0,1.5890248878009003,50.0,0,0.0,0.0,6.028947368421052,0
26,D KVYAT,KVY,kvyat,Toro Rosso,469bff,toro_rosso,Daniil,Kvyat,Daniil Kvyat,,,10.0,10,15.0,,,,,+1 Lap,1.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,15.0,10.0,5.0,3,True,False,225.0,3375.0,2.70805020110221,3.872983346207417,0,0,0,0,1,clean,1,8.0,13.2,13.666666666666666,14.4,11.0,16.0,0.0,1.2,100.0,0.0,0.0,0.0,0.0,42.0,-9.897222222222222,0.2142857142857153,1.7204650534085253,0.0,0.0,0.0,13.666666666666666,0.3333333333333333,13.2,1.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,906.3409721382625,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,0.0,1.2919172932330887,50.0,0,0.0,0.0,6.028947368421052,0
16,C LECLERC,LEC,leclerc,Ferrari,dc0000,ferrari,Charles,Leclerc,Charles Leclerc,,,5.0,5,5.0,,,,0 days 00:00:58.203000,Finished,10.0,58.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,5.0,5.0,0.0,3,False,True,25.0,125.0,1.6094379124341003,2.23606797749979,0,0,1,1,0,clean,1,3.0,6.8,8.333333333333334,3.2,2.0,19.0,53.0,-3.6,10.0,100.0,0.0,0.0,12.0,3.0,-6.897222222222222,-3.4263565891472876,6.241794613730893,3.0,4.0,-1.0,8.333333333333334,-5.0,6.8,-3.6,0.2,21.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,10.8,-2.2,18.0,7.0,4.749736834815167,5.380952380952381,0.0,0.0,0.0,-1.0,-1.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,302.11365737942083,0.0,0.0,0.0,0.0,0,0,0,0.0,-5.0,-20.65732354141167,5.0,0,1.266078947368421,0.0,6.028947368421052,0
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1e41ff,red_bull,Max,Verstappen,Max Verstappen,,,3.0,3,4.0,,,,0 days 00:00:22.520000,Finished,15.0,58.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,4.0,3.0,1.0,3,False,True,16.0,64.0,1.3862943611198906,2.0,0,0,1,1,0,dirty,0,2.0,6.0,3.6666666666666665,5.6,2.0,17.0,57.0,-0.4,20.0,0.0,0.0,0.0,0.0,2.0,-9.897222222222222,3.9761904761904767,5.549774770204643,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,6.0,-0.4,-2.6,21.0,2.0,11.0,0.0,0.0,1.0,6.0,6.0,2.2,4.6,91.0,1.0,0.7483314773547882,4.095238095238095,0.0,0.0,0.0,8.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,241.69092590353665,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,23.972243107769426,10.0,0,1.266078947368421,0.0,6.028947368421052,0
4,L NORRIS,NOR,norris,McLaren,ff8700,mclaren,Lando,Norris,Lando Norris,,,12.0,12,8.0,,,,,+1 Lap,0.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,8.0,12.0,-4.0,3,True,False,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,15.2,14.0,16.4,11.0,20.0,0.0,1.2,100.0,0.0,0.0,0.0,0.0,42.0,-9.897222222222222,-1.2380952380952372,3.059411708155671,0.0,0.0,0.0,14.0,2.6666666666666665,15.2,1.2,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,483.3818518070733,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,0.0,-7.464411027568917,50.0,0,0.0,0.0,6.028947368421052,0
11,S PEREZ,PER,perez,Racing Point,f596c8,racing_point,Sergio,Perez,Sergio Perez,,,13.0,13,10.0,,,,,+1 Lap,0.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,10.0,13.0,-3.0,3,True,False,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,11.8,11.333333333333334,13.8,8.0,17.0,7.0,2.0,70.0,100.0,0.0,0.0,2.0,19.0,6.102777777777778,-0.2807017543859658,3.54400902933387,16.0,9.0,7.0,11.333333333333334,1.6666666666666667,11.8,2.0,-0.2,21.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,10.2,1.4,15.0,7.0,4.019950248448357,-1.4285714285714288,0.0,0.0,0.0,-4.0,-4.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,604.2273147588417,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,70.0,-1.692336103416441,35.0,0,1.266078947368421,-0.0,6.028947368421052,0
7,K RAIKKONEN,RAI,raikkonen,Alfa Romeo,9b0000,alfa,Kimi,Räikkönen,Kimi Räikkönen,,,8.0,8,9.0,,,,,+1 Lap,4.0,57.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,9.0,8.0,1.0,3,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.897222222222222,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,21.0,1.0,12.0,0.0,0.0,1.0,3.0,3.0,6.2,-2.2,65.0,1.0,6.523802572120037,-2.333333333333334,0.0,0.0,0.0,7.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,543.8045832829574,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.266078947368421,-0.0,6.028947368421052,0
3,D RICCIARDO,RIC,ricciardo,Renault,fff500,renault,Daniel,Ricciardo,Daniel Ricciardo,,,19.0,R,12.0,,,,,Damage,0.0,28.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,12.0,19.0,-7.0,3,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,12.8,11.0,12.0,6.0,20.0,14.0,-0.8,70.0,100.0,0.0,0.0,6.0,43.0,1.1027777777777779,-0.023255813953488413,5.844655678480983,11.0,7.0,4.0,11.0,-0.3333333333333333,12.8,-0.8,-1.0,21.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,9.0,-1.8,36.0,4.0,6.131883886702357,0.8571428571428559,0.0,0.0,0.0,-12.0,-12.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,725.0727777106099,0.0,6.028947368421052,0.0,0.0,0,0,0,0.0,48.0,-0.14020807833537355,35.0,0,1.266078947368421,0.0,6.028947368421052,0
63,G RUSSELL,RUS,russell,Williams,ffffff,williams,George,Russell,George Russell,,,16.0,16,19.0,,,,,+2 Laps,0.0,56.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,19.0,16.0,3.0,3,True,False,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,15.0,15.333333333333334,18.2,13.0,18.0,0.0,3.2,100.0,0.0,0.0,0.0,0.0,42.0,-9.897222222222222,-0.4285714285714288,1.8973665961010275,0.0,0.0,0.0,15.333333333333334,4.0,15.0,3.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,1148.0318980417992,0.0,0.0,6.028947368421052,0.0,0,0,0,0.0,0.0,-2.5838345864661667,50.0,0,0.0,0.0,6.028947368421052,0
55,C SAINZ,SAI,sainz,McLaren,ff8700,mclaren,Carlos,Sainz,Carlos Sainz,,,20.0,R,18.0,,,,,Engine,0.0,9.0,2019,1,Australian Grand Prix,Melbourne,2019-03-17,18.0,20.0,-2.0,3,True,False,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,13.6,12.333333333333334,15.6,11.0,17.0,0.0,2.0,100.0,100.0,0.0,0.0,0.0,43.0,-1.8972222222222221,0.4108527131782935,2.0591260281974,8.0,12.0,-4.0,12.333333333333334,1.3333333333333333,13.6,2.0,-0.4,21.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.8,0.8,15.0,6.0,4.621688003316537,-2.0476190476190474,0.0,0.0,0.0,-8.0,-8.0,1,0.05555555555555555,17,0,2,1,0,1,0,0,0,0.0,0,0.0,33.33333333333333,1.15,2.4553914898486253,6.028947368421052,0.8817226281435071,50.0,55.00000000000001,60.42273147588416,5.278,14,street,medium,4,700,1996,7,80,clockwise,0,0,1,0,1,0,1087.6091665659148,0.0,0.0,6.028947368421052,0.0,0,0,0,0.0,-72.0,2.4770093839249223,50.0,0,1.266078947368421,-0.0,6.028947368421052,0
