DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,driver_years_experience,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,is_circuit_specialist,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_hot_streak,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,teammate_avg_grid_diff,teammate_avg_finish_diff,is_team_leader,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure,downforce_ordinal,circuit_freq,TeamName_freq,DriverId_freq,circuit_target_enc,TeamName_target_enc,DriverId_target_enc,circuit_encoded,TeamName_encoded,TeamId_encoded,DriverId_encoded
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,15.0,15,18.0,,,,,+1 Lap,0.0,43.0,2018,13,Belgian Grand Prix,Spa-Francorchamps,2018-08-26,18.0,15.0,3.0,8,True,False,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,13.2,13.0,14.8,8.0,18.0,4.0,1.6,70.0,100.0,0.0,0.0,52.0,25.0,2.797619047619047,-1.291666666666666,3.54400902933387,13.25,11.708333333333334,1.541666666666666,15.0,-1.0,14.8,-0.4,0.6,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,13.8,3.0,0.0,11.0,2.481934729198171,-1.25,0.0,8.0,14.75,12.75,4.0,-3.291666666666666,3.0,2.083333333333334,0,13,0.6190476190476191,8,0,1,0,0,0,1,0,0,205.0,0,50.0,28.57142857142857,2.8421052631578947,5.101885902887468,26.029239766081876,0.5865956642809188,52.5,68.42105263157895,46.56863016234568,7.004,19,permanent,medium,2,1925,1925,415,105,clockwise,0,0,0,0,0,1,838.2353429222223,9.0,0.0,26.029239766081876,0.0,0,0,0,0.0,27.74999999999999,-33.62110136452241,36.75,0,3.123508771929825,-0.0,0.0,0,1,0.05128205128205128,0.1,0.026923076923076925,10.452380952380953,12.105263157894736,12.03448275862069,16,4,4,24
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,4.0,4,19.0,,,,0 days 00:01:03.605000,Finished,12.0,44.0,2018,13,Belgian Grand Prix,Spa-Francorchamps,2018-08-26,19.0,4.0,15.0,8,False,True,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,2.2,2.3333333333333335,4.0,1.0,5.0,96.0,1.8,20.0,100.0,5.0,14.0,345.0,2.0,-6.8273809523809526,2.3333333333333335,1.469693845669907,3.625,4.666666666666667,-1.041666666666667,2.3333333333333335,3.3333333333333335,2.2,1.8,-0.2,12.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,7.4,-5.2,46.0,2.0,6.019966777316964,2.3333333333333335,3.0,132.0,3.6666666666666665,6.0,-2.0,0.666666666666667,0.083333333333333,2.6666666666666665,0,13,0.6190476190476191,8,0,1,0,0,0,1,0,0,81.0,1,50.0,28.57142857142857,2.8421052631578947,5.101885902887468,26.029239766081876,0.5865956642809188,52.5,68.42105263157895,46.56863016234568,7.004,19,permanent,medium,2,1925,1925,415,105,clockwise,0,0,0,0,0,1,884.803973084568,9.5,0.0,26.029239766081876,0.0,0,0,0,0.0,-19.79166666666667,60.73489278752438,10.5,0,3.123508771929825,2.3333333333333335,0.0,0,1,0.05128205128205128,0.1,0.05,10.72972972972973,4.144927536231884,6.027777777777778,16,5,5,2
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,20.0,R,20.0,,,,,Accident,0.0,0.0,2018,13,Belgian Grand Prix,Spa-Francorchamps,2018-08-26,20.0,20.0,0.0,8,True,False,400.0,8000.0,2.995732273553991,4.47213595499958,0,0,0,0,1,dirty,0,10.0,11.0,11.0,9.8,5.0,17.0,12.0,-1.2,50.0,100.0,0.0,0.0,82.0,24.0,-0.8690476190476186,-0.916666666666666,3.9496835316263,9.583333333333334,10.083333333333334,-0.5,11.0,-2.3333333333333335,11.0,-1.2,-1.6,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,10.4,0.2,20.0,5.0,5.388877434122992,2.666666666666667,0.0,52.0,10.166666666666666,10.333333333333334,-9.0,-9.916666666666666,1.166666666666666,0.5,0,13,0.6190476190476191,8,0,1,0,0,0,1,0,0,161.0,1,50.0,28.57142857142857,2.8421052631578947,5.101885902887468,26.029239766081876,0.5865956642809188,52.5,68.42105263157895,46.56863016234568,7.004,19,permanent,medium,2,1925,1925,415,105,clockwise,0,0,0,0,0,1,931.3726032469136,10.0,0.0,26.029239766081876,0.0,0,0,0,0.0,-10.0,-23.860136452241704,26.25,0,3.123508771929825,2.666666666666667,0.0,0,1,0.05128205128205128,0.1,0.05,10.78048780487805,11.211267605633802,10.904761904761905,16,8,8,9
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,2.0,2,1.0,,,,0 days 00:00:08.705000,Finished,18.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,1.0,2.0,-1.0,9,False,True,1.0,1.0,0.0,1.0,1,1,1,1,0,clean,1,1.0,8.2,6.666666666666667,3.2,1.0,18.0,58.0,-5.0,20.0,100.0,5.0,16.0,360.0,2.0,-7.413919413919414,-1.4743589743589745,7.626270385975047,3.0384615384615383,5.1923076923076925,-2.153846153846154,6.666666666666667,-2.6666666666666665,8.2,-5.0,-3.4,13.0,0.0,8.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.6,-2.0,63.0,2.0,5.71314274283428,-1.2051282051282053,0.0,146.0,3.769230769230769,6.461538461538462,2.0,3.1923076923076925,1.4615384615384617,2.5384615384615388,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,85.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,63.24006743885409,0.5,0.0,0.0,0.8118911368506918,1,0,0,1.0,-2.153846153846154,-23.76175213675214,12.0,0,2.0951666666666666,-1.2051282051282053,0.0,1,0,0.05128205128205128,0.1,0.05,10.731707317073171,5.3108108108108105,9.3,11,1,1,18
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,4.0,4,2.0,,,,0 days 00:00:16.151000,Finished,12.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,2.0,4.0,-2.0,9,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,8.2,6.666666666666667,3.2,1.0,18.0,58.0,-5.0,20.0,100.0,5.0,16.0,360.0,3.0,-7.413919413919414,-1.4743589743589745,7.626270385975047,3.0384615384615383,5.1923076923076925,-2.153846153846154,6.666666666666667,-3.6666666666666665,5.0,-1.8,-0.2,13.0,5.0,8.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.0,-2.0,83.0,1.0,6.54217089351845,-3.076923076923077,2.0,214.0,2.3076923076923075,3.923076923076923,-2.0,1.1923076923076923,-1.4615384615384617,-2.5384615384615388,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,17.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,126.48013487770818,1.0,0.0,0.0,0.8118911368506918,0,0,0,2.0,-4.307692307692308,-23.76175213675214,12.0,0,2.0951666666666666,-3.076923076923077,0.0,1,0,0.05128205128205128,0.1,0.05,10.625,5.956521739130435,6.051282051282051,11,1,1,25
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,3.0,,,,0 days 01:16:54.484000,Finished,25.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,3.0,1.0,2.0,9,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,2.6,2.3333333333333335,7.4,1.0,5.0,90.0,4.8,20.0,100.0,5.0,15.0,375.0,3.0,-6.336996336996338,2.205128205128205,1.624807680927192,4.115384615384615,4.538461538461538,-0.4230769230769233,3.0,5.0,3.0,2.4,-0.4,13.0,5.0,10.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,4.4,-0.6,86.0,1.0,5.817215828899594,1.8974358974358976,4.0,231.0,3.3846153846153846,3.230769230769231,2.0,3.5384615384615383,-1.4615384615384612,-2.615384615384615,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,0.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,189.72020231656228,1.5,0.0,0.0,0.0,0,0,0,3.0,-1.26923076923077,35.539316239316236,12.0,0,2.0951666666666666,1.8974358974358976,0.0,1,0,0.05128205128205128,0.1,0.05,9.904761904761905,4.685714285714286,4.743589743589744,11,5,5,8
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,3.0,3,4.0,,,,0 days 00:00:14.066000,Finished,15.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,4.0,3.0,1.0,9,False,True,16.0,64.0,1.3862943611198906,2.0,0,0,1,1,0,dirty,0,2.0,2.6,2.3333333333333335,7.4,1.0,5.0,90.0,4.8,20.0,100.0,5.0,15.0,375.0,2.0,-6.336996336996338,2.205128205128205,1.624807680927192,4.115384615384615,4.538461538461538,-0.4230769230769233,2.3333333333333335,4.666666666666667,2.6,4.8,0.2,13.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,6.8,-1.2,52.0,2.0,6.1773780845922,2.1794871794871793,4.0,144.0,4.846153846153846,5.846153846153846,-2.0,1.5384615384615383,1.4615384615384612,2.615384615384615,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,87.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,252.96026975541636,2.0,0.0,0.0,0.0,0,0,0,4.0,-1.6923076923076934,35.539316239316236,12.0,0,2.0951666666666666,2.1794871794871793,0.0,1,0,0.05128205128205128,0.1,0.05,10.571428571428571,4.2,5.780487804878049,11,5,5,2
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,5.0,5,5.0,,,,0 days 00:00:18.208000,Finished,10.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,5.0,5.0,0.0,9,False,True,25.0,125.0,1.6094379124341005,2.23606797749979,0,0,1,1,0,clean,1,3.0,12.4,7.666666666666667,10.8,3.0,20.0,27.0,-1.6,50.0,100.0,3.0,7.0,238.0,3.0,-3.490842490842491,0.948717948717948,7.391887445030531,6.961538461538462,8.615384615384615,-1.6538461538461533,7.666666666666667,1.3333333333333333,12.4,-1.6,-0.8,13.0,1.0,5.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.4,-3.0,52.0,1.0,7.2,-0.5897435897435894,1.0,120.0,6.769230769230769,8.076923076923077,12.0,3.615384615384615,-0.384615384615385,-1.0769230769230766,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,111.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,316.20033719427045,2.5,0.0,0.0,0.0,0,0,0,5.0,-8.269230769230766,15.29017094017093,30.0,0,2.0951666666666666,-0.5897435897435894,0.0,1,0,0.05128205128205128,0.1,0.05,10.731707317073171,7.472222222222222,6.976190476190476,11,7,7,14
8,R GROSJEAN,GRO,grosjean,Haas,828282,haas,Romain,Grosjean,Romain Grosjean,,,20.0,D,6.0,,,,,Disqualified,0.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,6.0,20.0,-14.0,9,True,False,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,8.6,7.333333333333333,7.6,7.0,11.0,17.0,-1.0,50.0,100.0,0.0,0.0,76.0,26.0,-0.2600732600732609,3.551282051282052,1.624807680927192,10.192307692307692,10.884615384615383,-0.6923076923076934,7.333333333333333,0.3333333333333333,8.6,-1.0,-0.6,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.6,-1.8,27.0,4.0,4.17612260356422,4.641025641025641,3.0,27.0,11.076923076923077,12.307692307692308,-4.0,-9.115384615384617,1.7692307692307685,2.8461538461538467,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,204.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,379.44040463312456,3.0,16.116666666666667,0.0,0.0,0,0,0,6.0,-4.15384615384616,57.234829059829075,30.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.1,0.05,9.904761904761905,12.63888888888889,12.952380952380953,11,3,3,7
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,8.0,8,7.0,,,,0 days 00:01:18.140000,Finished,4.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,7.0,8.0,-1.0,9,False,True,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,12.8,13.333333333333334,12.0,9.0,20.0,2.0,-0.8,70.0,100.0,0.0,0.0,82.0,27.0,-0.2985347985347992,-2.833333333333334,3.762977544445356,10.153846153846152,10.5,-0.3461538461538467,14.666666666666666,3.3333333333333335,13.0,1.4,0.2,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.2,-1.8,2.0,9.0,2.6381811916545836,-0.7435897435897427,0.0,30.0,9.384615384615383,9.923076923076923,5.0,2.5,-1.5384615384615383,-1.1538461538461533,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,201.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,442.6804720719786,3.5,16.116666666666667,0.0,0.0,0,0,0,7.0,-2.423076923076927,-45.6638888888889,42.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.1,0.05,9.904761904761905,11.211267605633802,10.425,11,8,8,21
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,6.0,6,8.0,,,,0 days 00:00:57.761000,Finished,8.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,8.0,6.0,2.0,9,False,True,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,10.0,5.5,10.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,18.0,2.0,-6.9523809523809526,0.0,0.0,3.5,5.5,-2.0,5.5,-2.0,5.5,-2.0,-0.5,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.0,3.4,26.0,6.0,2.6076809620810595,1.9230769230769231,1.0,37.0,10.461538461538462,10.923076923076923,1.0,-0.5,-1.0,1.0,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,194.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,505.9205395108327,4.0,16.116666666666667,0.0,0.0,0,0,0,8.0,-16.0,0.0,0.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.06923076923076923,0.026923076923076925,10.571428571428571,11.365384615384615,11.392857142857142,11,6,2,16
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,14.0,14,9.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,9.0,14.0,-5.0,9,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,10.8,9.666666666666666,10.2,6.0,14.0,10.0,-0.6,60.0,100.0,0.0,0.0,30.0,27.0,3.0860805860805858,4.179487179487181,3.059411708155671,13.538461538461538,13.846153846153848,-0.3076923076923084,14.0,-1.6666666666666667,11.8,-1.6,1.6,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,10.6,1.0,10.0,6.0,2.870540018881465,2.7948717948717956,2.0,28.0,13.0,12.461538461538462,5.0,-0.1538461538461533,-1.0769230769230766,-2.7692307692307683,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,203.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,569.1606069496868,4.5,16.116666666666667,0.0,0.0,0,0,0,9.0,-2.7692307692307754,67.35940170940172,36.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.1,0.05,9.904761904761905,12.573333333333334,10.69047619047619,11,10,10,5
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,9.0,9,10.0,,,,,+1 Lap,2.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,10.0,9.0,1.0,9,True,False,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,15.0,14.0,17.2,12.0,17.0,0.0,2.2,80.0,100.0,0.0,0.0,4.0,27.0,6.0860805860805876,1.1538461538461533,2.0976176963403033,16.53846153846154,15.153846153846152,1.3846153846153868,11.666666666666666,3.3333333333333335,13.6,2.4,-1.2,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,14.6,2.0,0.0,12.0,2.0591260281974,-1.2051282051282044,0.0,4.0,16.53846153846154,14.461538461538462,1.0,6.153846153846153,0.0,-1.384615384615385,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,227.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,632.4006743885409,5.0,16.116666666666667,0.0,0.0,0,0,0,10.0,13.846153846153868,18.59615384615384,48.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.1,0.05,10.571428571428571,14.972222222222221,12.475,11,11,11,23
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,16.0,16,11.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,11.0,16.0,-5.0,9,True,False,121.0,1331.0,2.3978952727983707,3.3166247903554,0,0,0,0,1,clean,1,6.0,8.6,7.333333333333333,7.6,7.0,11.0,17.0,-1.0,50.0,100.0,0.0,0.0,76.0,27.0,-0.2600732600732609,3.551282051282052,1.624807680927192,10.192307692307692,10.884615384615383,-0.6923076923076934,11.666666666666666,-5.0,10.4,-2.6,2.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.0,-0.4,22.0,5.0,2.0,0.7948717948717956,2.0,49.0,9.307692307692308,9.461538461538462,4.0,-5.115384615384615,-1.7692307692307685,-2.8461538461538467,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,182.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,695.640741827395,5.5,16.116666666666667,0.0,0.0,0,0,0,11.0,-7.615384615384627,57.234829059829075,30.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.1,0.05,10.571428571428571,13.0,12.236842105263158,11,3,3,10
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,10.0,10,12.0,,,,,+1 Lap,1.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,12.0,10.0,2.0,9,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,15.0,14.0,17.2,12.0,17.0,0.0,2.2,80.0,100.0,0.0,0.0,4.0,26.0,6.0860805860805876,1.1538461538461533,2.0976176963403033,16.53846153846154,15.153846153846152,1.3846153846153868,14.0,2.0,15.0,2.2,-0.8,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,14.8,1.8,0.0,12.0,2.481934729198171,0.1794871794871806,0.0,0.0,16.53846153846154,15.846153846153848,-1.0,5.153846153846153,0.0,1.384615384615385,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,231.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,758.8808092662491,6.0,16.116666666666667,0.0,0.0,0,0,0,12.0,16.61538461538464,18.59615384615384,48.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.731707317073171,14.776315789473685,13.821428571428571,11,11,11,22
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,18.0,R,13.0,,,,,Engine,0.0,9.0,2018,14,Italian Grand Prix,Monza,2018-09-02,13.0,18.0,-5.0,9,True,False,169.0,2197.0,2.5649493574615367,3.605551275463989,0,0,0,0,1,clean,1,7.0,14.6,17.333333333333332,15.8,8.0,19.0,4.0,1.2,70.0,100.0,0.0,0.0,52.0,26.0,3.047619047619047,-5.217948717948717,3.9293765408777,13.5,12.115384615384617,1.384615384615385,17.333333333333332,-1.0,14.6,1.2,0.4,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.8,0.8,12.0,8.0,4.749736834815167,-3.0256410256410255,0.0,44.0,12.0,11.307692307692308,-6.0,-5.884615384615385,-3.0,-1.615384615384615,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,187.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,822.1208767051032,6.5,16.116666666666667,0.0,0.0,0,0,0,13.0,18.000000000000007,-84.09594017094017,42.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,9.904761904761905,11.424657534246576,11.0,11,4,4,1
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,7.0,7,14.0,,,,0 days 00:00:58.678000,Finished,6.0,53.0,2018,14,Italian Grand Prix,Monza,2018-09-02,14.0,7.0,7.0,9,False,True,196.0,2744.0,2.6390573296152584,3.7416573867739418,0,0,0,0,1,dirty,0,7.0,10.0,5.5,10.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,18.0,3.0,-6.9523809523809526,0.0,0.0,3.5,5.5,-2.0,5.666666666666667,-0.6666666666666666,5.666666666666667,-0.6666666666666666,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.6,3.6,23.0,5.0,3.1368774282716245,1.948717948717949,1.0,40.0,11.384615384615383,10.615384615384617,-1.0,-1.5,1.0,-1.0,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,191.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,885.3609441439572,7.0,16.116666666666667,0.0,0.0,0,0,0,14.0,-28.0,0.0,0.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.06923076923076923,0.05,10.571428571428571,11.365384615384615,11.023809523809524,11,6,2,17
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,11.0,11,15.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,15.0,11.0,4.0,9,True,False,225.0,3375.0,2.70805020110221,3.872983346207417,0,0,0,0,1,clean,1,8.0,15.6,16.0,13.0,10.0,20.0,1.0,-2.6,90.0,100.0,0.0,0.0,19.0,27.0,4.8168498168498175,-2.615384615384615,3.3823069050575527,15.26923076923077,13.384615384615383,1.884615384615385,14.333333333333334,0.0,15.6,-0.8,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,16.2,-3.2,2.0,9.0,3.9698866482558417,-3.897435897435898,0.0,13.0,14.076923076923077,13.76923076923077,4.0,2.384615384615385,-2.3846153846153832,0.76923076923077,1,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,218.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,948.6010115828112,7.5,16.116666666666667,0.0,0.0,0,0,0,15.0,28.269230769230777,-42.151282051282045,54.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.05384615384615385,0.05,10.731707317073171,12.446808510638299,9.222222222222221,11,9,9,13
